timestamp,temperature_c,humidity_pct,pressure_hpa,wind_speed_ms,wind_direction_deg,cloud_cover_pct,solar_radiation_wm2,precipitation_mm,dew_point_c,visibility_km,soil_moisture_pct,uv_index,feels_like_c,target_temperature_6h_c
2023-02-28 22,26.399,89.8567,1011.0915,1.4867,34.1116,46.6043,1.3447,0.0,24.5985,16.529,58.618,0.1633,27.1234,24.0315
2023-02-28 23,25.4555,87.3132,1009.9214,3.0576,46.2345,67.0353,21.6716,0.354,23.1915,16.9512,58.5606,0.2865,25.974,24.7949
2023-03-01 00,24.3144,99.5004,1010.0324,3.1099,49.8102,94.8893,47.0183,0.0,24.2309,16.9304,58.269,0.4223,25.0233,25.2095
2023-03-01 01,23.3948,100.0,1007.7571,4.4904,45.601,85.2902,,,23.3948,11.4725,61.2373,0.4797,24.055,25.3161
2023-03-01 02,22.6,100.0,1007.9105,3.5506,62.3269,88.3986,0.0,4.675,22.6,12.2312,64.4128,0.0,23.1223,25.5626
2023-03-01 03,23.0411,95.4338,1009.3682,2.2828,52.122,70.6626,22.5633,0.0,22.2708,17.5808,64.0312,0.3464,23.6086,26.5499
2023-03-01 04,24.0315,89.1601,1010.4195,1.9665,33.265,47.3921,,0.0,22.1346,18.7878,63.7338,0.1095,24.7882,27.1535
2023-03-01 05,24.7949,83.9301,1010.5743,1.3177,17.6732,16.1921,0.0,0.0,21.8929,18.3242,63.3656,0.8171,25.1491,27.7566
2023-03-01 06,25.2095,78.5317,1010.8382,1.6743,14.6196,4.5469,0.0,0.0,21.2104,17.6882,62.9281,0.1617,25.5409,28.586
2023-03-01 07,25.3161,81.6965,1011.335,1.8068,357.1254,8.013,205.8965,0.0,21.9599,,62.4151,2.1192,25.7641,28.9946
2023-03-01 08,25.5626,87.9282,1011.5855,2.0384,350.4166,25.2674,401.9745,0.0,23.4132,17.7354,61.745,3.9548,26.4063,30.2136
2023-03-01 09,26.5499,83.9515,1012.1701,5.1524,331.6087,6.669,,0.0,23.6142,18.6107,60.9046,6.6585,26.67,29.8659
2023-03-01 10,27.1535,76.6453,1012.5928,1.7556,322.4952,6.2582,780.2412,0.0,22.6952,17.8382,60.109,6.7764,27.2859,28.6721
2023-03-01 11,27.7566,77.1555,1011.68,6.7371,330.8307,14.1664,837.7317,0.0,23.3885,16.7307,59.2046,7.4173,27.3751,28.1156
2023-03-01 12,28.586,83.1048,1011.419,1.0971,332.0576,33.2953,772.4738,0.0,25.4353,17.1029,58.5294,7.3622,28.7617,28.0358
2023-03-01 13,28.9946,76.8893,1011.1045,,337.2598,33.5988,720.5782,0.0,24.5289,18.3329,57.7155,6.5373,29.367,27.2322
2023-03-01 14,30.2136,75.7456,1010.5069,0.9899,324.7384,4.802,828.1338,0.0,25.4557,19.6054,56.5587,7.758,30.4343,26.601
2023-03-01 15,29.8659,75.6132,1010.0291,2.5376,328.4505,15.2448,595.9734,0.0,25.0907,18.6279,55.8187,5.529,30.1888,26.4348
2023-03-01 16,28.6721,80.5636,1008.6549,1.1341,340.3943,22.2464,374.6053,0.0,24.9975,16.8001,55.1874,3.6693,29.1554,25.7566
2023-03-01 17,28.1156,77.6919,1009.4635,1.0964,4.9653,18.7936,251.8638,0.0,23.8511,18.8656,54.6069,2.5408,28.525,25.0456
2023-03-01 18,28.0358,78.3932,1008.9656,2.3959,11.8843,10.7835,0.0,0.0,23.9232,18.0896,54.2315,0.0,28.1606,24.9004
2023-03-01 19,27.2322,78.1457,1010.054,1.6408,11.5761,10.3884,4.6419,0.0,23.0915,16.6927,54.0938,0.3886,27.6278,24.2423
2023-03-01 20,26.601,84.4983,1010.1664,0.5008,3.4949,32.6336,3.2321,0.0,23.7721,18.3145,53.6709,0.0,27.135,24.2254
2023-03-01 21,26.4348,83.8188,1010.3309,1.2339,20.1714,14.739,8.4828,0.0,23.4754,17.6091,53.2325,0.3711,26.9889,24.4385
2023-03-01 22,25.7566,81.8298,1011.0024,3.4611,16.0824,16.4582,7.6877,0.0,22.4163,17.4954,52.8359,0.3389,26.1408,24.454
2023-03-01 23,25.0456,87.3223,1010.4212,0.942,9.3559,28.7096,2.6581,0.0,22.7903,17.5453,52.5815,0.0,25.7642,24.7851
2023-03-02 00,24.9004,88.0073,1010.372,0.5389,31.2328,14.2853,0.0,0.0,22.7763,16.435,52.2155,0.0,25.7925,24.7271
2023-03-02 01,24.2423,92.2695,1011.2906,0.6946,28.1112,24.3012,7.1672,0.0,22.9072,17.7999,51.9204,0.0,25.1369,25.8077
2023-03-02 02,24.2254,85.007,1011.2052,1.6515,24.8233,28.5753,0.0,0.0,21.5439,18.1036,51.6562,0.0202,24.8457,25.8129
2023-03-02 03,24.4385,83.1537,1011.319,1.0257,26.8939,13.7253,19.6664,0.0,21.3924,17.0698,51.4204,0.0021,25.1324,25.3017
2023-03-02 04,24.454,87.9788,1011.3547,0.5489,24.9266,6.9412,1.2065,0.0,22.3316,18.5045,51.3082,0.0,25.1804,27.8526
2023-03-02 05,24.7851,85.4669,,1.3952,16.8856,7.355,0.0,0.0,22.1809,17.5218,51.1664,0.0434,25.4844,29.4613
2023-03-02 06,24.7271,88.0002,1011.7658,0.3036,8.9549,20.2032,11.3115,0.0,22.6044,16.6827,50.9343,0.5535,25.5461,30.6912
2023-03-02 07,25.8077,83.5179,1011.9972,2.4826,12.9102,11.4237,237.0569,0.0,22.8026,18.9287,50.4869,2.7253,25.889,30.3803
2023-03-02 08,25.8129,90.9561,1010.0381,2.7426,4.97,83.7098,178.399,0.0,24.2228,19.1711,50.0724,1.8353,26.1491,30.752
2023-03-02 09,25.3017,97.296,1008.2214,7.9508,8.802,93.0447,188.0553,4.808,24.8417,12.2004,53.1649,1.6589,25.4068,30.364
2023-03-02 10,27.8526,87.708,1009.9009,2.923,13.2496,81.4331,285.5131,0.0,25.6242,16.8253,52.7261,2.1041,28.5132,29.6685
2023-03-02 11,29.4613,79.0866,1011.5298,1.4912,17.8069,65.138,514.9325,0.0,25.4538,16.7988,52.1728,4.956,29.8871,30.3215
2023-03-02 12,30.6912,80.7008,1010.7705,2.2694,17.1132,55.3468,597.9493,0.0,26.9912,19.2566,51.2959,5.9918,31.1335,28.6307
2023-03-02 13,30.3803,82.3958,1009.1197,1.9162,26.635,58.5244,563.133,4.017,,16.5921,53.6165,5.6446,30.8125,27.8691
2023-03-02 14,30.752,80.9177,1010.4465,2.3559,21.8998,63.6992,446.2761,0.0,27.0961,18.3136,53.034,4.2735,31.2691,28.262
2023-03-02 15,30.364,87.6145,1009.2753,2.3097,3.1286,75.0683,253.4011,1.028,28.076,16.6937,53.2179,1.7839,31.0313,27.5998
2023-03-02 16,29.6685,84.1997,1009.9634,2.2318,357.1907,70.565,228.9313,0.662,26.715,17.9305,53.1807,1.7311,30.0246,26.3715
2023-03-02 17,30.3215,80.6176,1009.2819,2.2344,342.7348,91.434,81.1327,0.0,26.6139,17.4713,52.9091,0.7229,30.74,25.515
2023-03-02 18,28.6307,90.101,1008.6625,2.9942,328.7908,73.9662,0.0,7.952,26.8464,14.0088,58.4174,0.0,29.3087,25.0654
2023-03-02 19,27.8691,89.8351,1008.5062,4.1495,323.9914,82.195,0.0,0.826,26.0449,,58.4092,0.3603,28.2612,24.758
2023-03-02 20,28.262,85.6319,1009.8464,1.4581,316.4958,60.9986,35.7525,0.0,25.6227,18.5919,57.8469,0.1763,29.0766,24.3741
2023-03-02 21,27.5998,84.8429,1010.4703,1.4672,309.0524,59.4163,0.0,0.0,24.8181,19.0908,57.4258,0.2017,28.268,23.3625
2023-03-02 22,26.3715,91.943,1010.2556,3.7698,306.8573,68.6975,0.0,0.0,24.9556,17.0903,57.0116,0.0,27.0124,23.9287
2023-03-02 23,,89.6573,1011.4495,2.9519,310.2978,68.0408,14.9649,0.0,23.6894,18.9213,56.7747,0.0,25.7574,22.5966
2023-03-03 00,25.0654,93.1085,1012.2531,3.6424,302.197,48.5815,0.0,0.206,23.8725,16.1029,56.5339,0.1158,25.8664,23.4364
2023-03-03 01,24.758,84.1364,1013.208,1.2564,300.9169,7.8112,0.0,0.0,21.897,18.0957,56.0405,0.1683,25.2583,23.6042
2023-03-03 02,24.3741,86.7539,1012.6831,1.0527,295.5098,16.1763,0.0,0.0,22.0229,18.6999,55.8557,0.3962,25.1612,25.0656
2023-03-03 03,23.3625,89.388,1012.4704,0.8118,291.2301,9.8567,0.0,0.0,21.5168,16.5697,55.6641,0.0,23.6306,26.6933
2023-03-03 04,23.9287,85.9195,1011.1303,1.0126,,14.7272,0.0,0.0,21.4273,16.278,55.4446,0.0582,24.8711,26.5693
2023-03-03 05,22.5966,100.0,1009.241,2.1032,297.0382,68.779,0.0,1.891,22.5966,16.4596,56.481,0.1627,23.921,28.052
2023-03-03 06,23.4364,94.7928,1008.3584,2.697,304.8345,67.8901,,0.0,22.5529,17.3799,56.3369,0.0,23.9576,28.7001
2023-03-03 07,23.6042,100.0,1007.8703,2.3042,297.7662,95.5112,86.3032,0.886,23.6042,17.1098,56.7676,1.1219,24.5261,28.8043
2023-03-03 08,25.0656,97.1578,1007.8286,2.2063,293.715,87.0952,123.985,0.488,24.5826,16.0125,56.7899,1.7592,25.7725,29.288
2023-03-03 09,26.6933,86.9034,1007.8235,0.9558,273.7239,54.2751,,0.0,24.33,17.4628,56.277,3.375,27.3039,29.7137
2023-03-03 10,26.5693,88.1561,1008.6051,2.9889,258.2523,63.0071,450.9738,0.0,24.447,18.7399,55.8977,3.9873,26.8848,29.2111
2023-03-03 11,28.052,81.9933,1009.2911,3.2906,253.3002,55.1976,547.8571,0.0,24.6882,18.0425,55.3215,4.9214,28.0453,28.695
2023-03-03 12,28.7001,76.1797,1009.9796,1.4158,250.7265,6.2068,899.2817,0.0,24.0895,16.9463,54.3616,8.5905,29.0601,28.0516
2023-03-03 13,28.8043,78.1794,1009.5835,1.8952,245.8924,27.1543,739.1475,0.0,24.6229,19.9555,53.5536,6.9441,29.0757,27.4351
2023-03-03 14,29.288,80.6838,1010.1295,1.8536,243.0324,44.834,617.1,0.0,25.6221,17.9804,52.8019,5.7827,29.5915,26.6382
2023-03-03 15,29.7137,83.397,1011.1019,1.6659,243.6011,59.17,377.1085,0.0,26.5966,17.4511,52.354,3.5953,30.1146,26.0598
2023-03-03 16,29.2111,79.6972,1009.8171,2.0182,253.518,53.4175,290.2501,0.0,25.3402,16.6696,,2.8947,29.6591,26.1009
2023-03-03 17,28.695,85.2237,1009.2732,1.1103,266.8732,63.4025,100.6141,0.138,25.9665,17.2611,51.6171,0.6082,29.3941,26.6956
2023-03-03 18,28.0516,89.2008,1009.1327,,258.6538,80.8758,9.2177,0.0,26.105,18.2239,51.2885,0.0,28.5601,25.2819
2023-03-03 19,27.4351,91.1111,1009.0219,3.8021,263.3451,70.5981,10.2709,1.256,25.8546,15.6183,51.4708,0.2347,27.7802,25.0974
2023-03-03 20,26.6382,93.1791,1009.1389,3.2946,245.7564,88.1993,50.8506,1.506,25.4441,15.5205,52.1649,0.4177,27.0442,24.2759
2023-03-03 21,26.0598,92.412,1008.6173,1.5165,264.9856,78.7052,0.7025,0.0,24.7324,16.8069,51.7588,0.1896,26.7954,24.2402
2023-03-03 22,26.1009,93.7186,1009.215,2.578,267.4021,82.3571,0.0,0.0,25.0083,16.8221,51.544,0.1797,26.6564,24.3045
2023-03-03 23,26.6956,85.9479,1011.3451,1.1972,266.5335,42.9373,22.5656,0.0,24.1479,18.754,51.4,0.1786,27.3755,24.6309
2023-03-04 00,25.2819,94.4154,1009.2654,,257.5664,74.4402,0.0,0.0,24.3195,17.4252,51.1885,0.0,25.909,25.203
2023-03-04 01,25.0974,90.6038,1010.6486,0.967,251.8845,57.4382,0.0,0.0,23.4514,17.4337,50.9234,0.1321,25.9179,25.0156
2023-03-04 02,24.2759,,1010.0008,5.7983,226.9587,72.4415,30.5802,0.574,23.003,15.0297,51.1516,0.2075,24.2726,25.5685
2023-03-04 03,24.2402,96.5464,1010.8036,,222.0594,58.6177,0.0,0.817,23.6553,17.2206,51.5627,0.4031,25.6582,26.3998
2023-03-04 04,24.3045,95.3081,1010.1328,3.2552,207.6786,75.845,0.0,0.0,23.5051,17.9451,51.4006,0.0312,24.6704,28.4955
2023-03-04 05,24.6309,91.5647,1011.1798,4.9649,,60.6068,18.8103,0.0,23.165,18.2373,50.974,0.0,24.8365,28.1991
2023-03-04 06,25.203,92.0733,1011.1748,2.8717,227.0971,,0.0,0.0,23.8229,17.2956,50.6758,0.0,25.875,30.1831
2023-03-04 07,25.0156,96.792,1010.078,1.9821,223.8526,67.4163,130.7856,2.738,24.4697,16.6336,52.4543,0.8015,25.4699,30.8251
2023-03-04 08,25.5685,93.8222,1009.8038,3.6673,231.2942,75.882,228.3311,0.711,24.4986,18.1083,52.602,1.8968,26.1253,31.4194
2023-03-04 09,26.3998,96.454,1007.218,4.9649,239.5489,100.0,109.4685,3.988,25.7893,12.7041,55.3391,0.9732,26.6206,30.2771
2023-03-04 10,28.4955,85.7442,1008.9625,2.8997,221.6604,77.0588,357.8546,0.0,25.8737,18.5057,55.1167,3.2195,28.83,30.4165
2023-03-04 11,28.1991,96.0024,1005.4484,3.6831,214.7682,100.0,189.2067,8.745,27.5002,10.8996,61.1692,2.386,28.9128,29.4523
2023-03-04 12,30.1831,84.4452,1006.5298,4.4197,210.2062,86.5117,319.6392,0.0,27.2681,15.0462,60.7462,3.3455,30.379,29.1706
2023-03-04 13,30.8251,84.7218,1007.9707,2.8411,219.5388,82.71,339.5657,1.697,27.9526,17.6206,61.2497,3.396,31.3797,28.6048
2023-03-04 14,31.4194,76.865,1007.8969,1.985,246.7647,78.1622,349.2903,,26.8691,16.9223,60.5772,3.3511,32.1192,28.1963
2023-03-04 15,30.2771,92.1784,1006.2266,3.882,241.1855,96.8272,203.1714,3.788,28.8641,,62.7266,2.5343,31.0093,26.6558
2023-03-04 16,30.4165,89.3472,1008.2453,2.3367,235.22,94.8805,140.4866,3.654,28.4642,14.8499,64.8402,1.549,31.24,25.6656
2023-03-04 17,29.4523,85.2022,1008.7038,4.4099,214.506,95.6537,45.408,0.0,26.7043,18.5905,64.3206,1.034,29.6239,24.9811
2023-03-04 18,29.1706,90.1192,1009.0651,2.1063,204.0726,79.8137,0.0,1.476,27.3828,16.0443,64.8658,0.0,29.9112,24.0444
2023-03-04 19,28.6048,88.8304,1008.4855,2.124,209.8035,85.2164,15.5246,1.416,26.5797,16.2955,65.4442,0.0,29.1843,24.7948
2023-03-04 20,28.1963,79.8956,1011.0738,5.0381,216.7238,,,0.0,24.3955,18.6434,64.9806,0.5662,27.8501,22.861
2023-03-04 21,26.6558,89.9833,1010.6091,2.9028,214.2017,88.091,0.0,0.275,24.8755,17.1367,65.0638,0.0,27.1886,24.3522
2023-03-04 22,25.6656,91.9406,1009.5142,1.0886,221.1542,69.9241,0.0,1.16,24.2567,14.5975,65.3125,0.0386,26.3354,23.6357
2023-03-04 23,24.9811,95.8192,1009.2546,1.6431,237.5184,86.063,0.0,0.0,24.2668,,64.8586,0.0,25.8565,24.2942
2023-03-05 00,24.0444,100.0,1006.8832,3.6385,264.1168,94.054,0.0,3.044,24.0444,12.2876,66.6938,0.3966,25.0452,25.1417
2023-03-05 01,24.7948,89.2713,1008.2396,1.3127,266.1403,93.0846,24.2782,0.0,22.9076,18.7025,66.2824,0.2572,25.6297,25.213
2023-03-05 02,22.861,100.0,1004.634,5.0262,272.9512,94.6008,12.3036,15.012,22.861,8.8623,73.4078,0.1239,23.5643,25.6655
2023-03-05 03,24.3522,99.087,1006.8389,1.8932,294.4372,92.4915,11.2859,0.688,24.1992,16.0178,73.6216,0.0578,25.2664,26.9615
2023-03-05 04,23.6357,100.0,1004.4348,3.4334,301.4852,100.0,0.0,3.037,23.6357,14.4259,75.6074,0.0,24.6281,27.6254
2023-03-05 05,24.2942,100.0,1004.5969,5.4441,324.9703,97.7012,15.5811,2.273,24.2942,12.1203,76.9776,0.1035,24.4705,28.1097
2023-03-05 06,25.1417,97.8843,1005.9168,3.6376,341.3743,100.0,1.833,0.293,24.7831,17.4365,76.7193,0.3374,25.4598,28.6066
2023-03-05 07,,94.1839,1007.2465,,350.2811,88.3617,36.2354,0.341,24.2102,16.0073,76.5453,0.0,25.4066,28.1435
2023-03-05 08,25.6655,98.2084,1004.376,4.7952,6.5471,100.0,91.011,,25.3612,11.2703,79.8962,0.7987,25.9468,29.7718
2023-03-05 09,26.9615,,1006.5223,1.9925,8.4817,78.5752,272.1578,0.207,25.2568,19.3729,79.3235,2.0399,27.5523,29.6246
2023-03-05 10,27.6254,91.1969,1006.7567,2.3644,3.4367,99.6416,133.6434,0.0,26.0585,17.4043,78.7313,1.5765,28.4416,28.9536
2023-03-05 11,28.1097,90.9863,1006.0328,1.6083,16.5939,83.2597,345.0583,1.143,26.4981,16.6289,78.7142,,28.704,27.7636
2023-03-05 12,28.6066,92.0759,1006.1303,2.0163,5.5031,87.2804,332.9481,1.747,27.1919,17.3126,79.3676,,29.1989,27.6343
2023-03-05 13,28.1435,94.7689,1003.9685,4.81,14.481,100.0,181.086,12.367,27.2242,11.6179,86.3472,1.8966,28.5193,26.6776
2023-03-05 14,29.7718,86.447,1006.3551,3.0985,31.1875,84.0149,311.9504,1.404,27.2646,16.9051,86.6022,3.0989,30.0877,27.2321
2023-03-05 15,29.6246,85.305,1007.6004,4.8044,,90.302,174.3733,0.0,26.8937,18.2969,86.2238,1.419,30.1678,26.7124
2023-03-05 16,28.9536,88.0228,1008.6425,1.9884,45.9928,86.824,135.828,0.435,26.768,16.6374,85.9367,1.3663,29.6477,26.0614
2023-03-05 17,27.7636,92.8177,1008.1424,2.8015,48.8853,91.9704,101.3958,2.299,26.4935,15.3242,87.0604,1.2455,28.029,25.714
2023-03-05 18,27.6343,88.5817,1006.9584,2.9851,54.7946,87.7282,0.0,0.3,25.5764,17.576,86.8474,0.0,28.0495,25.0579
2023-03-05 19,26.6776,97.3079,1006.426,,66.3369,82.0998,0.0,2.295,26.2149,14.4165,88.1644,0.0,27.2398,24.2131
2023-03-05 20,27.2321,84.0487,1006.7746,1.901,72.4401,79.3498,0.0,0.0,24.3009,17.2645,87.6803,0.0,27.6691,24.0873
2023-03-05 21,26.7124,91.4443,1007.7608,1.5972,69.3487,,0.0,0.0,25.2015,16.4265,87.1573,0.0,27.717,24.0799
2023-03-05 22,26.0614,89.7708,1008.1244,4.0805,76.1737,57.8213,0.0,0.0,24.2494,16.9599,86.566,0.1877,26.6774,23.7401
2023-03-05 23,25.714,93.9681,1007.1803,2.2599,67.515,66.9535,24.3936,0.0,24.669,18.207,86.0033,0.6571,26.6879,22.6213
2023-03-06 00,25.0579,95.3566,1006.7971,3.4675,73.4831,69.9372,0.0,0.0,24.2625,15.7335,85.4708,0.0,25.6393,24.0842
2023-03-06 01,24.2131,93.8749,1007.2212,0.6981,94.4554,68.9034,0.0,0.0,23.1634,17.2349,85.0881,0.0355,25.4356,25.4234
2023-03-06 02,24.0873,87.0818,1007.2385,5.0042,84.2906,25.5353,9.7162,0.0,21.8028,16.7776,84.5188,0.0,24.207,26.5329
2023-03-06 03,24.0799,88.3259,1007.4563,3.2175,93.9447,41.3865,37.4144,0.0,22.028,16.2453,84.0528,0.5989,24.1342,26.1274
2023-03-06 04,23.7401,85.5943,1007.9821,2.5956,,24.0737,0.0,0.0,21.1804,18.5068,83.6603,0.0,24.5908,27.4784
2023-03-06 05,22.6213,100.0,1006.0823,2.6743,122.0055,80.643,26.3807,6.402,22.6213,13.5324,88.3738,0.0319,23.2582,28.4439
2023-03-06 06,24.0842,97.0392,1005.3467,2.5676,121.7057,96.8644,41.5686,0.93,23.5845,15.7056,88.4752,0.3326,24.5587,27.9787
2023-03-06 07,25.4234,93.1846,1005.1967,2.2393,122.8602,96.642,51.4811,0.034,24.2409,16.9563,87.8727,0.4347,25.9741,29.203
2023-03-06 08,26.5329,90.2137,1006.1225,2.1561,123.434,69.0577,239.1518,0.0,24.797,16.185,87.3694,2.3068,27.5031,28.6509
2023-03-06 09,26.1274,93.1564,1005.4333,3.102,130.2964,89.3302,221.1287,1.806,24.9337,14.0345,88.1318,1.6383,26.6164,28.2634
2023-03-06 10,27.4784,89.7185,1006.8873,1.3961,129.7015,79.0643,324.5233,0.415,25.6375,16.8738,87.7466,3.2717,28.3808,29.9274
2023-03-06 11,28.4439,87.8839,1005.6698,4.4139,124.3747,100.0,,0.0,26.2397,18.5833,87.1834,2.045,28.9644,29.9804
2023-03-06 12,27.9787,93.276,1003.2835,4.9926,127.6008,100.0,175.3166,2.064,26.7904,15.2593,88.1859,2.209,28.4414,29.0617
2023-03-06 13,29.203,87.1791,1005.4793,4.5741,124.0391,89.4158,305.9976,1.084,26.8495,16.6687,88.2424,3.251,29.3353,28.759
2023-03-06 14,28.6509,86.9734,1005.8093,2.856,127.518,96.2124,180.0401,0.602,26.2669,18.2996,87.9874,1.3449,29.382,28.2067
2023-03-06 15,28.2634,93.0587,1006.8455,2.6099,117.729,96.0907,131.1269,2.796,27.0328,15.2497,89.3713,1.124,28.9006,27.6468
2023-03-06 16,29.9274,80.1332,1008.9972,1.4159,97.2768,62.9462,306.1705,0.0,26.1285,16.1807,88.6111,2.8467,30.2773,26.5441
2023-03-06 17,29.9804,82.6934,1008.4772,1.5622,85.6994,66.7289,125.7422,0.0,26.7132,19.3107,88.1805,1.3142,30.6028,25.1672
2023-03-06 18,29.0617,81.5627,1007.7188,1.4993,107.0302,57.4326,0.0,0.0,25.5842,18.6895,87.7796,0.0,29.6519,24.3523
2023-03-06 19,28.759,84.4026,1008.7611,3.3661,112.9018,64.7916,14.2581,0.0,25.8657,16.987,87.5659,0.0008,29.2011,24.7197
2023-03-06 20,28.2067,79.5512,1009.4141,1.023,116.9819,56.4286,0.0,0.0,24.3334,19.4543,86.8776,0.0377,28.2782,23.4358
2023-03-06 21,27.6468,86.8678,1009.7527,1.3668,115.7066,51.9478,0.0,,25.26,17.9895,86.4473,0.0416,28.4344,22.5401
2023-03-06 22,26.5441,87.7596,1008.0004,2.9429,116.0268,67.5994,0.0,0.0,24.3469,17.5436,86.1131,0.0,27.0415,23.643
2023-03-06 23,25.1672,99.9788,1008.0592,2.4134,113.7731,83.6709,5.7711,0.678,25.1637,16.9607,86.3125,0.0439,26.2266,23.6846
2023-03-07 00,24.3523,97.1082,1007.295,1.7472,119.4943,95.65,39.7646,0.077,23.8634,16.1715,85.9562,0.4575,25.1945,25.5398
2023-03-07 01,24.7197,83.1703,1009.1093,2.9089,141.3926,17.0908,26.0605,0.0,21.6705,19.1438,85.6199,0.277,25.1443,25.2393
2023-03-07 02,23.4358,98.9738,1008.2756,3.2211,122.2951,59.8642,7.5377,0.0,23.265,17.3791,85.4253,0.2229,24.1,26.3134
2023-03-07 03,22.5401,99.4331,1006.1669,1.885,131.6254,97.8014,0.0,0.0,,16.3232,85.0656,0.1074,23.3755,26.0381
2023-03-07 04,23.643,95.2933,1008.2042,1.2292,107.4955,66.9599,12.7454,0.323,22.845,17.9725,84.9212,0.0,24.4091,26.3999
2023-03-07 05,23.6846,98.5598,1006.3086,4.1096,117.9511,95.2849,0.0,0.567,23.4438,14.4913,85.1825,0.0,24.2862,27.5428
2023-03-07 06,25.5398,94.0653,1007.0082,4.7674,127.9971,73.0388,0.0,0.0,24.5135,17.0272,84.6249,0.0,26.0191,28.9754
2023-03-07 07,25.2393,96.9077,1005.5933,3.9679,113.7797,94.0661,62.3228,0.0,24.7125,16.1442,84.0764,0.7025,26.0156,29.6867
2023-03-07 08,26.3134,92.7308,1005.709,2.1715,108.821,85.9843,174.7476,0.0,25.0412,19.0271,83.5271,1.6429,26.6083,29.6438
2023-03-07 09,26.0381,95.3676,1006.352,3.5066,105.9563,100.0,107.8389,0.0,25.2388,17.0337,83.0604,1.4762,26.5317,29.8292
2023-03-07 10,26.3999,94.3064,1006.0611,2.0517,120.4058,94.0141,188.8733,,25.4101,13.993,84.4374,1.9535,27.3574,30.1501
2023-03-07 11,27.5428,84.9663,1007.9694,2.9254,127.9721,71.2626,456.2351,0.0,24.7866,18.2292,83.6266,4.4025,27.7395,29.2341
2023-03-07 12,28.9754,78.9207,1008.1855,2.0703,111.2648,55.0404,622.2566,0.0,24.9469,17.5354,82.844,5.8988,29.2037,28.0381
2023-03-07 13,29.6867,78.6842,1008.8897,1.507,109.3925,56.2665,547.0815,0.0,25.5867,18.5642,81.9937,4.3575,29.9167,27.1851
2023-03-07 14,,83.6558,1009.6737,1.2764,116.9416,66.9073,422.093,0.0,26.5808,17.3659,81.1306,,30.2006,25.672
2023-03-07 15,29.8292,83.839,1009.3559,2.4821,110.5535,60.2032,402.3994,0.0,26.7993,17.8692,80.4193,3.7504,30.567,25.041
2023-03-07 16,30.1501,83.0607,1010.4849,1.4255,104.9055,49.7524,328.9057,0.0,26.9542,16.1446,79.6448,2.5793,30.9239,24.8355
2023-03-07 17,29.2341,83.969,1010.2201,1.4957,112.5135,59.7598,152.7817,0.0,26.2435,18.4179,79.1245,1.3427,29.991,24.581
2023-03-07 18,28.0381,86.9595,1009.2077,1.1981,136.7126,78.7515,45.0137,0.737,25.6621,17.3055,79.1489,0.4514,28.8344,24.2761
2023-03-07 19,27.1851,87.9645,1008.8178,1.5217,145.1857,97.4458,31.5036,0.0,,18.3842,78.8024,0.0,27.8588,24.1133
2023-03-07 20,25.672,93.0232,1008.7494,1.3082,145.4015,87.3116,0.0,0.538,24.4585,16.5134,78.7592,0.0287,26.2434,24.0889
2023-03-07 21,25.041,95.7116,1008.6562,1.5218,150.7132,74.8195,0.0,3.824,24.3077,14.5678,81.3294,0.1855,25.9964,23.2838
2023-03-07 22,24.8355,90.2582,1009.2763,3.3162,157.9588,54.2684,10.1352,0.0,23.1295,17.3629,80.8879,0.0,25.0892,23.6348
2023-03-07 23,24.581,90.0568,1008.9697,1.6957,172.0578,48.9339,0.0,0.0,22.8413,15.7641,80.5582,0.0408,25.1882,23.9166
2023-03-08 00,24.2761,91.9716,1009.228,0.8766,172.8253,65.9546,8.4154,0.0,22.8873,16.2742,80.2059,0.0,25.0366,24.8996
2023-03-08 01,24.1133,96.1743,1009.4878,1.4904,169.5712,64.3076,2.541,0.0,23.465,16.5266,79.7353,0.1198,25.0666,25.3724
2023-03-08 02,24.0889,89.6125,1009.8223,1.6462,187.8257,53.9079,7.1262,0.0,22.2743,19.2973,79.2825,0.5773,24.9742,25.8346
2023-03-08 03,23.2838,98.3455,1009.4079,1.4605,171.2807,75.9269,1.2014,1.47,23.0078,16.1031,79.8245,0.4035,24.8685,26.9903
2023-03-08 04,23.6348,97.365,1008.8306,1.0838,155.2313,87.8085,,0.0,23.1922,15.5292,79.3438,0.468,24.4133,27.2637
2023-03-08 05,23.9166,96.2116,1010.2309,2.549,153.6835,62.8539,13.5504,0.0,23.2756,16.6775,78.9982,0.3554,24.7309,28.25
2023-03-08 06,24.8996,90.3824,1010.2463,1.76,137.2901,56.4825,19.0861,0.0,23.2155,16.4849,78.6648,0.3312,25.7784,28.3974
2023-03-08 07,25.3724,88.6145,,3.3508,133.1651,52.6243,157.5078,0.0,23.3547,18.8507,77.9595,1.5411,25.7514,29.4686
2023-03-08 08,25.8346,91.2603,1011.3177,0.9116,125.849,59.6856,299.8344,0.0,24.3,17.6963,77.2036,3.1403,26.5154,29.2173
2023-03-08 09,26.9903,92.9891,1011.4255,2.6154,110.377,65.8885,333.2998,0.0,25.7586,16.8119,76.6275,2.9873,27.0593,28.7447
2023-03-08 10,27.2637,93.6409,1010.331,2.1111,117.3218,83.7411,268.7078,2.599,26.1477,16.1859,78.069,2.9517,27.8361,28.759
2023-03-08 11,28.25,91.1719,1009.3918,4.0291,111.489,90.5911,287.1968,2.478,26.6713,16.5206,79.1457,2.619,28.7107,28.292
